payment_id,order_id,transaction_date,transaction_type,payment_method,transaction_amount,transaction_status
PAY-0006618,ORD-006618,2025-09-28,payment,net_banking,35228.99,successful
PAY-0006619,ORD-006619,2026-06-17,payment,debit_card,17137.41,successful
PAY-0006620,ORD-006620,2026-07-17,payment,net_banking,2487.19,successful
PAY-0006621,ORD-006621,2025-05-02,payment,net_banking,16861.78,successful
PAY-0006622,ORD-006622,2026-07-16,payment,credit_card,3789.1,successful
PAY-0006623,ORD-006623,2026-06-10,payment,wallet,10844.65,successful
PAY-0006624,ORD-006624,2026-02-11,payment,credit_card,10409.91,successful
PAY-0006625,ORD-006625,2025-08-09,payment,debit_card,15356.9,successful
PAY-0006626,ORD-006626,2026-06-02,payment,debit_card,10001.01,successful
PAY-0006627,ORD-006627,2025-12-05,payment,debit_card,4862.87,successful
PAY-0006628,ORD-006628,2026-06-24,payment,upi,12915.58,successful
PAY-0006629,ORD-006629,2026-07-06,payment,upi,14444.04,successful
PAY-0006630,ORD-006630,2026-07-18,payment,debit_card,13892.97,successful
PAY-0006631,ORD-006631,2026-03-31,payment,net_banking,1455.76,successful
PAY-0006632,ORD-006632,2025-02-17,payment,debit_card,8898.95,successful
PAY-0006633,ORD-006633,2026-05-11,payment,credit_card,38384.73,successful
PAY-0006634,ORD-006634,2026-07-30,payment,wallet,24465.81,pending
PAY-0006635,ORD-006635,2026-03-24,payment,wallet,12956.08,successful
PAY-0006636,ORD-006636,2026-07-10,payment,debit_card,6996.55,successful
PAY-0006637,ORD-006637,2026-02-28,payment,debit_card,22253.33,successful
PAY-0006638,ORD-006638,2026-07-09,payment,upi,3996.09,successful
PAY-0006639,ORD-006639,2025-02-05,payment,upi,18352.01,successful
PAY-0006640,ORD-006640,2025-08-27,payment,wallet,16906.82,successful
PAY-0006641,ORD-006641,2025-02-19,payment,debit_card,33295.16,failed
PAY-0006642,ORD-006642,2026-06-28,payment,wallet,52665.37,successful
PAY-0006643,ORD-006643,2026-05-21,payment,credit_card,21919.14,pending
PAY-0006644,ORD-006644,2026-07-06,payment,credit_card,26537.87,pending
PAY-0006645,ORD-006645,2025-05-10,payment,credit_card,10367.53,successful
PAY-0006646,ORD-006646,2026-07-21,payment,wallet,5965.91,successful
PAY-0006647,ORD-006647,2026-01-25,payment,upi,18229.16,successful
PAY-0006648,ORD-006648,2026-02-20,payment,net_banking,4603.44,successful
PAY-0006649,ORD-006649,2026-07-08,payment,net_banking,14749.99,pending
PAY-0006650,ORD-006650,2026-01-03,payment,debit_card,2606.51,successful
PAY-0006651,ORD-006651,2025-10-31,payment,wallet,15965.03,successful
PAY-0006652,ORD-006652,2026-05-04,payment,upi,8636.41,successful
PAY-0006653,ORD-006653,2025-12-07,payment,net_banking,10174.07,successful
PAY-0006654,ORD-006654,2025-10-14,payment,credit_card,14031.63,failed
PAY-0006655,ORD-006655,2026-04-29,payment,upi,37194.72,successful
PAY-0006656,ORD-006656,2026-02-13,payment,upi,16960.14,successful
PAY-0006657,ORD-006657,2026-06-19,payment,upi,5184.97,successful
PAY-0006658,ORD-006658,2026-07-16,payment,upi,7998.91,successful
PAY-0006659,ORD-006659,2026-07-14,payment,credit_card,4932.71,successful
PAY-0006660,ORD-006660,2025-03-25,payment,debit_card,4300.13,successful
PAY-0006661,ORD-006661,2025-03-22,payment,wallet,12627.66,successful
PAY-0006662,ORD-006662,2025-02-25,payment,wallet,14321.87,pending
PAY-0006663,ORD-006663,2025-06-10,payment,wallet,12636.61,successful
PAY-0006664,ORD-006664,2026-04-28,payment,upi,4690.0,successful
PAY-0006665,ORD-006665,2026-05-11,payment,debit_card,13978.09,successful
PAY-0006666,ORD-006666,2025-12-17,payment,wallet,16882.89,successful
PAY-0006667,ORD-006667,2025-09-19,payment,credit_card,24548.93,successful
PAY-0006668,ORD-006668,2026-07-15,payment,upi,15020.82,successful
PAY-0006669,ORD-006669,2026-05-25,payment,upi,30402.85,successful
PAY-0006670,ORD-006670,2026-05-29,payment,debit_card,6646.07,successful
PAY-0006671,ORD-006671,2026-06-03,payment,credit_card,7996.71,successful
PAY-0006672,ORD-006672,2026-03-07,payment,upi,4006.7,successful
PAY-0006673,ORD-006673,2026-07-13,payment,net_banking,16526.73,successful
PAY-0006674,ORD-006674,2025-08-16,payment,credit_card,26558.06,successful
PAY-0006675,ORD-006675,2026-06-11,payment,net_banking,47989.54,pending
PAY-0006676,ORD-006676,2025-05-28,payment,upi,15983.45,successful
PAY-0006677,ORD-006677,2025-06-23,payment,wallet,13445.78,successful
PAY-0006678,ORD-006678,2026-05-30,payment,wallet,6610.35,successful
PAY-0006679,ORD-006679,2025-11-28,payment,upi,35158.89,successful
PAY-0006680,ORD-006680,2025-12-12,payment,net_banking,489.88,successful
PAY-0006681,ORD-006681,2026-02-21,payment,credit_card,61953.08,successful
PAY-0006682,ORD-006682,2025-06-10,payment,net_banking,2707.79,successful
PAY-0006683,ORD-006683,2025-08-29,payment,wallet,18309.45,successful
PAY-0006684,ORD-006684,2025-11-05,payment,debit_card,50516.3,successful
PAY-0006685,ORD-006685,2026-06-07,payment,credit_card,12593.54,successful
PAY-0006686,ORD-006686,2026-05-01,payment,debit_card,2140.24,successful
PAY-0006687,ORD-006687,2025-10-07,payment,wallet,12161.0,successful
PAY-0006688,ORD-006688,2025-07-04,payment,credit_card,19283.42,pending
PAY-0006689,ORD-006689,2025-03-02,payment,wallet,19216.9,successful
PAY-0006690,ORD-006690,2025-01-06,payment,net_banking,15795.46,successful
PAY-0006691,ORD-006691,2026-01-25,payment,debit_card,15598.33,successful
PAY-0006692,ORD-006692,2026-06-29,payment,credit_card,8227.0,successful
PAY-0006693,ORD-006693,2025-08-02,payment,debit_card,3541.46,successful
PAY-0006694,ORD-006694,2025-01-24,payment,wallet,20861.17,successful
PAY-0006695,ORD-006695,2025-10-19,payment,upi,8175.03,successful
PAY-0006696,ORD-006696,2026-02-06,payment,credit_card,11946.98,successful
PAY-0006697,ORD-006697,2026-05-03,payment,net_banking,9031.26,successful
PAY-0006698,ORD-006698,2026-07-06,payment,debit_card,39923.74,successful
PAY-0006699,ORD-006699,2025-12-12,payment,debit_card,20506.21,successful
PAY-0006700,ORD-006700,2026-07-31,payment,net_banking,9678.31,successful
PAY-0006701,ORD-006701,2025-04-12,payment,credit_card,25300.5,successful
PAY-0006702,ORD-006702,2026-04-07,payment,wallet,10083.21,successful
PAY-0006703,ORD-006703,2025-10-27,payment,net_banking,4146.47,successful
PAY-0006704,ORD-006704,2026-03-14,payment,credit_card,7002.62,successful
PAY-0006705,ORD-006705,2026-06-18,payment,credit_card,16593.82,successful
PAY-0006706,ORD-006706,2025-10-12,payment,net_banking,6592.4,successful
PAY-0006707,ORD-006707,2026-03-04,payment,debit_card,17830.06,failed
PAY-0006708,ORD-006708,2025-06-09,payment,debit_card,7195.33,successful
PAY-0006709,ORD-006709,2025-03-03,payment,net_banking,6903.26,successful
PAY-0006710,ORD-006710,2026-05-31,payment,credit_card,4234.76,failed
PAY-0006711,ORD-006711,2026-06-28,payment,upi,5261.71,successful
PAY-0006712,ORD-006712,2026-02-15,payment,upi,5555.78,successful
PAY-0006713,ORD-006713,2025-11-04,payment,upi,10765.39,successful
PAY-0006714,ORD-006714,2025-08-22,payment,net_banking,36839.48,successful
PAY-0006715,ORD-006715,2026-05-05,payment,wallet,299.2,successful
PAY-0006716,ORD-006716,2026-06-27,payment,debit_card,32248.67,successful
PAY-0006717,ORD-006717,2025-09-08,payment,debit_card,39852.8,successful
PAY-0006718,ORD-006718,2026-04-26,payment,debit_card,10088.66,successful
PAY-0006719,ORD-006719,2025-10-01,payment,credit_card,23441.21,successful
PAY-0006720,ORD-006720,2025-10-29,payment,wallet,11362.87,successful
PAY-0006721,ORD-006721,2026-07-19,payment,upi,5494.82,successful
PAY-0006722,ORD-006722,2026-06-17,payment,net_banking,7350.77,successful
PAY-0006723,ORD-006723,2026-03-19,payment,net_banking,33134.31,pending
PAY-0006724,ORD-006724,2025-04-26,payment,upi,44958.37,successful
PAY-0006725,ORD-006725,2026-07-17,payment,debit_card,13403.11,successful
PAY-0006726,ORD-006726,2025-09-21,payment,upi,10525.25,pending
PAY-0006727,ORD-006727,2025-07-25,payment,net_banking,13555.55,successful
PAY-0006728,ORD-006728,2026-06-06,payment,net_banking,18243.02,successful
PAY-0006729,ORD-006729,2025-11-12,payment,upi,60821.41,successful
PAY-0006730,ORD-006730,2026-04-18,payment,net_banking,5806.78,successful
PAY-0006731,ORD-006731,2026-06-13,payment,debit_card,7162.92,successful
PAY-0006732,ORD-006732,2025-07-03,payment,upi,1073.92,successful
PAY-0006733,ORD-006733,2026-04-09,payment,credit_card,12817.28,successful
PAY-0006734,ORD-006734,2025-01-22,payment,credit_card,38850.26,failed
PAY-0006735,ORD-006735,2026-07-31,payment,credit_card,35744.01,successful
PAY-0006736,ORD-006736,2026-05-18,payment,net_banking,11908.76,successful
PAY-0006737,ORD-006737,2026-01-22,payment,credit_card,10918.16,successful
PAY-0006738,ORD-006738,2025-10-16,payment,net_banking,39375.17,successful
PAY-0006739,ORD-006739,2026-06-19,payment,wallet,4551.38,successful
PAY-0006740,ORD-006740,2026-06-24,payment,credit_card,25187.39,successful
PAY-0006741,ORD-006741,2025-01-11,payment,net_banking,53150.49,successful
PAY-0006742,ORD-006742,2025-08-11,payment,debit_card,15339.89,failed
PAY-0006743,ORD-006743,2025-10-01,payment,wallet,30163.36,failed
PAY-0006744,ORD-006744,2026-06-30,payment,debit_card,13109.62,successful
PAY-0006745,ORD-006745,2025-06-07,payment,wallet,11552.18,successful
PAY-0006746,ORD-006746,2026-03-03,payment,upi,9075.46,successful
PAY-0006747,ORD-006747,2026-04-24,payment,debit_card,21903.9,successful
PAY-0006748,ORD-006748,2026-07-09,payment,wallet,17213.75,successful
PAY-0006749,ORD-006749,2026-07-19,payment,debit_card,16278.05,successful
PAY-0006750,ORD-006750,2026-06-26,payment,credit_card,910.67,successful
PAY-0006751,ORD-006751,2025-09-19,payment,upi,23673.2,successful
PAY-0006752,ORD-006752,2026-01-08,payment,debit_card,20880.24,pending
PAY-0006753,ORD-006753,2025-05-24,payment,debit_card,10747.66,successful
PAY-0006754,ORD-006754,2026-04-25,payment,upi,17392.76,successful
PAY-0006755,ORD-006755,2026-07-05,payment,credit_card,5645.9,successful
PAY-0006756,ORD-006756,2026-02-22,payment,debit_card,17869.96,successful
PAY-0006757,ORD-006757,2025-09-03,payment,debit_card,6842.8,failed
PAY-0006758,ORD-006758,2026-04-27,payment,wallet,9270.46,successful
PAY-0006759,ORD-006759,2026-07-25,payment,credit_card,23780.22,successful
PAY-0006760,ORD-006760,2025-01-30,payment,upi,5561.09,successful
PAY-0006761,ORD-006761,2025-03-28,payment,upi,44907.64,failed
PAY-0006762,ORD-006762,2026-07-12,payment,net_banking,5357.33,successful
PAY-0006763,ORD-006763,2026-07-12,payment,wallet,12568.81,successful
PAY-0006764,ORD-006764,2026-07-31,payment,wallet,13959.05,successful
PAY-0006765,ORD-006765,2025-06-01,payment,upi,23630.29,successful
PAY-0006766,ORD-006766,2026-04-29,payment,upi,23517.41,successful
PAY-0006767,ORD-006767,2026-07-15,payment,upi,21275.33,failed
PAY-0006768,ORD-006768,2026-05-21,payment,upi,2409.32,successful
PAY-0006769,ORD-006769,2025-02-02,payment,net_banking,6575.48,successful
PAY-0006770,ORD-006770,2025-10-02,payment,upi,17911.63,successful
PAY-0006771,ORD-006771,2026-04-25,payment,wallet,781.64,successful
PAY-0006772,ORD-006772,2026-06-29,payment,upi,10204.72,successful
PAY-0006773,ORD-006773,2025-12-09,payment,wallet,4920.87,successful
PAY-0006774,ORD-006774,2025-07-22,payment,net_banking,18379.48,successful
PAY-0006775,ORD-006775,2025-09-11,payment,wallet,22146.58,successful
PAY-0006776,ORD-006776,2025-10-27,payment,credit_card,3579.32,successful
PAY-0006777,ORD-006777,2026-05-12,payment,upi,16770.28,successful
PAY-0006778,ORD-006778,2025-08-03,payment,wallet,70991.4,successful
PAY-0006779,ORD-006779,2025-12-21,payment,credit_card,20733.33,successful
PAY-0006780,ORD-006780,2026-07-03,payment,wallet,54224.34,successful
PAY-0006781,ORD-006781,2026-01-01,payment,net_banking,49508.62,successful
PAY-0006782,ORD-006782,2026-03-23,payment,credit_card,6737.03,successful
PAY-0006783,ORD-006783,2026-06-27,payment,upi,2498.51,successful
PAY-0006784,ORD-006784,2026-05-03,payment,wallet,1850.14,successful
PAY-0006785,ORD-006785,2025-09-08,payment,credit_card,5689.69,pending
PAY-0006786,ORD-006786,2026-06-07,payment,upi,19208.96,successful
PAY-0006787,ORD-006787,2025-01-29,payment,credit_card,4940.4,successful
PAY-0006788,ORD-006788,2025-11-15,payment,credit_card,21330.44,successful
PAY-0006789,ORD-006789,2026-06-20,payment,wallet,9613.42,pending
PAY-0006790,ORD-006790,2026-07-21,payment,upi,10604.52,successful
PAY-0006791,ORD-006791,2025-01-14,payment,credit_card,17187.76,successful
PAY-0006792,ORD-006792,2025-02-11,payment,upi,8385.85,failed
PAY-0006793,ORD-006793,2025-05-20,payment,credit_card,6904.56,successful
PAY-0006794,ORD-006794,2025-06-09,payment,net_banking,4642.03,successful
PAY-0006795,ORD-006795,2025-06-11,payment,wallet,24156.79,successful
PAY-0006796,ORD-006796,2025-08-29,payment,credit_card,14594.07,successful
PAY-0006797,ORD-006797,2025-07-03,payment,wallet,22384.64,successful
PAY-0006798,ORD-006798,2025-12-03,payment,debit_card,29746.49,successful
PAY-0006799,ORD-006799,2026-07-25,payment,upi,6977.61,successful
PAY-0006800,ORD-006800,2025-11-25,payment,debit_card,30479.93,successful
PAY-0006801,ORD-006801,2025-07-11,payment,upi,441.18,successful
PAY-0006802,ORD-006802,2026-02-08,payment,upi,12276.73,successful
PAY-0006803,ORD-006803,2026-05-20,payment,net_banking,2506.3,successful
PAY-0006804,ORD-006804,2026-06-04,payment,wallet,29597.16,successful
PAY-0006805,ORD-006805,2026-07-01,payment,debit_card,12734.83,successful
PAY-0006806,ORD-006806,2025-06-19,payment,debit_card,52191.65,successful
PAY-0006807,ORD-006807,2026-06-14,payment,credit_card,21393.79,successful
PAY-0006808,ORD-006808,2026-06-14,payment,credit_card,8440.29,failed
PAY-0006809,ORD-006809,2026-04-03,payment,net_banking,35214.23,successful
PAY-0006810,ORD-006810,2026-04-27,payment,debit_card,40188.31,successful
PAY-0006811,ORD-006811,2025-03-29,payment,debit_card,13399.97,pending
PAY-0006812,ORD-006812,2025-10-11,payment,credit_card,10390.37,successful
PAY-0006813,ORD-006813,2025-01-26,payment,credit_card,2995.05,failed
PAY-0006814,ORD-006814,2026-07-28,payment,net_banking,53895.25,successful
PAY-0006815,ORD-006815,2026-01-11,payment,wallet,9355.84,successful
PAY-0006816,ORD-006816,2025-06-25,payment,net_banking,33531.51,successful
PAY-0006817,ORD-006817,2025-01-06,payment,wallet,4803.92,successful
PAY-0006818,ORD-006818,2026-01-27,payment,wallet,576.63,successful
PAY-0006819,ORD-006819,2026-07-19,payment,net_banking,14355.11,successful
PAY-0006820,ORD-006820,2026-03-31,payment,debit_card,18321.52,successful
PAY-0006821,ORD-006821,2025-08-02,payment,upi,14702.51,failed
PAY-0006822,ORD-006822,2025-10-03,payment,credit_card,9849.15,successful
PAY-0006823,ORD-006823,2025-04-25,payment,upi,5753.89,successful
PAY-0006824,ORD-006824,2025-03-30,payment,wallet,7224.13,successful
PAY-0006825,ORD-006825,2025-05-06,payment,upi,6220.31,successful
PAY-0006826,ORD-006826,2026-03-15,payment,upi,33825.69,successful
PAY-0006827,ORD-006827,2026-07-01,payment,net_banking,10422.85,successful
PAY-0006828,ORD-006828,2026-05-12,payment,debit_card,19561.84,successful
PAY-0006829,ORD-006829,2026-02-06,payment,debit_card,836.84,successful
PAY-0006830,ORD-006830,2026-07-02,payment,debit_card,5094.57,successful
PAY-0006831,ORD-006831,2025-10-14,payment,credit_card,2073.07,successful
PAY-0006832,ORD-006832,2025-12-14,payment,credit_card,2002.67,successful
PAY-0006833,ORD-006833,2026-01-02,payment,credit_card,37075.67,successful
PAY-0006834,ORD-006834,2026-01-13,payment,credit_card,17741.35,successful
PAY-0006835,ORD-006835,2025-10-11,payment,credit_card,14314.11,successful
PAY-0006836,ORD-006836,2026-05-23,payment,debit_card,6843.14,successful
PAY-0006837,ORD-006837,2025-07-03,payment,credit_card,25924.95,successful
PAY-0006838,ORD-006838,2026-05-06,payment,net_banking,12541.12,successful
PAY-0006839,ORD-006839,2026-05-21,payment,credit_card,19615.72,failed
PAY-0006840,ORD-006840,2025-09-09,payment,net_banking,14721.02,successful
PAY-0006841,ORD-006841,2026-02-15,payment,credit_card,7355.29,successful
PAY-0006842,ORD-006842,2026-02-19,payment,debit_card,29075.72,successful
PAY-0006843,ORD-006843,2026-03-30,payment,net_banking,23779.93,successful
PAY-0006844,ORD-006844,2026-07-29,payment,net_banking,12412.09,successful
PAY-0006845,ORD-006845,2026-02-28,payment,debit_card,27751.05,successful
PAY-0006846,ORD-006846,2026-04-17,payment,net_banking,838.79,successful
PAY-0006847,ORD-006847,2026-06-03,payment,net_banking,14415.95,successful
PAY-0006848,ORD-006848,2025-12-18,payment,net_banking,11201.08,successful
PAY-0006849,ORD-006849,2026-06-10,payment,credit_card,12517.83,successful
PAY-0006850,ORD-006850,2026-04-27,payment,net_banking,1743.01,successful
PAY-0006851,ORD-006851,2026-04-22,payment,net_banking,23568.64,successful
PAY-0006852,ORD-006852,2026-05-23,payment,credit_card,16676.68,successful
PAY-0006853,ORD-006853,2025-10-30,payment,net_banking,19458.86,successful
PAY-0006854,ORD-006854,2025-03-26,payment,upi,23820.11,successful
PAY-0006855,ORD-006855,2026-04-11,payment,net_banking,4950.89,successful
PAY-0006856,ORD-006856,2025-07-08,payment,debit_card,24838.58,successful
PAY-0006857,ORD-006857,2026-04-03,payment,upi,23611.03,successful
PAY-0006858,ORD-006858,2025-03-13,payment,wallet,11862.6,successful
PAY-0006859,ORD-006859,2025-10-24,payment,debit_card,12065.22,successful
PAY-0006860,ORD-006860,2025-03-14,payment,wallet,3376.82,successful
PAY-0006861,ORD-006861,2025-02-26,payment,wallet,19016.94,pending
PAY-0006862,ORD-006862,2025-01-13,payment,debit_card,9788.16,successful
PAY-0006863,ORD-006863,2025-06-20,payment,debit_card,28886.49,successful
PAY-0006864,ORD-006864,2026-07-28,payment,upi,13378.24,failed
PAY-0006865,ORD-006865,2026-05-14,payment,credit_card,12558.61,successful
PAY-0006866,ORD-006866,2026-03-14,payment,wallet,23172.79,pending
PAY-0006867,ORD-006867,2026-04-07,payment,net_banking,28923.71,successful
PAY-0006868,ORD-006868,2026-04-26,payment,net_banking,20497.4,successful
PAY-0006869,ORD-006869,2026-02-12,payment,credit_card,3465.19,successful
PAY-0006870,ORD-006870,2026-07-12,payment,wallet,10030.09,successful
PAY-0006871,ORD-006871,2025-08-31,payment,debit_card,3781.4,successful
PAY-0006872,ORD-006872,2025-07-07,payment,credit_card,7130.83,successful
PAY-0006873,ORD-006873,2025-08-21,payment,net_banking,20855.15,successful
PAY-0006874,ORD-006874,2026-02-14,payment,upi,40206.18,pending
PAY-0006875,ORD-006875,2025-01-16,payment,net_banking,59710.5,successful
PAY-0006876,ORD-006876,2026-05-20,payment,credit_card,20435.77,successful
PAY-0006877,ORD-006877,2025-11-26,payment,wallet,10448.81,failed
PAY-0006878,ORD-006878,2026-06-15,payment,net_banking,12953.04,failed
PAY-0006879,ORD-006879,2026-07-30,payment,debit_card,23758.08,failed
PAY-0006880,ORD-006880,2026-06-11,payment,net_banking,1144.46,successful
PAY-0006881,ORD-006881,2025-12-01,payment,credit_card,9249.74,pending
PAY-0006882,ORD-006882,2025-10-24,payment,debit_card,43346.46,successful
PAY-0006883,ORD-006883,2026-06-30,payment,net_banking,47611.47,successful
PAY-0006884,ORD-006884,2025-06-19,payment,credit_card,20068.9,successful
PAY-0006885,ORD-006885,2026-04-19,payment,credit_card,35609.3,successful
