session_id,customer_id,session_start,traffic_source,device_type,started_checkout,completed_purchase,order_id
SES-0017488,CUST-01191,2026-01-30 14:01:00,direct,mobile,True,True,ORD-001805
SES-0017489,CUST-01857,2026-03-30 02:36:00,email,desktop,False,False,
SES-0017490,CUST-01890,2025-11-23 13:11:00,social,desktop,False,False,
SES-0017491,CUST-01180,2026-05-08 07:48:00,email,mobile,False,False,
SES-0017492,CUST-00993,2025-03-09 00:23:00,social,mobile,True,True,ORD-003213
SES-0017493,CUST-00782,2025-12-10 00:46:00,direct,mobile,False,False,
SES-0017494,CUST-01536,2026-03-10 13:54:00,social,mobile,False,False,
SES-0017495,,2026-02-20 15:18:00,direct,mobile,False,False,
SES-0017496,CUST-01004,2025-11-11 09:25:00,affiliate,desktop,False,False,
SES-0017497,,2025-07-19 05:04:00,direct,desktop,False,False,
SES-0017498,CUST-01465,2026-04-14 20:04:00,paid_search,desktop,True,True,ORD-005394
SES-0017499,CUST-01742,2025-10-20 20:34:00,email,mobile,False,False,
SES-0017500,,2025-05-09 16:57:00,direct,mobile,False,False,
SES-0017501,CUST-00889,2026-07-05 10:05:00,social,mobile,False,False,
SES-0017502,,2025-12-25 04:34:00,email,desktop,False,False,
SES-0017503,CUST-01481,2026-03-20 08:39:00,direct,mobile,False,False,
SES-0017504,CUST-00386,2025-05-10 03:45:00,paid_search,mobile,False,False,
SES-0017505,,2025-02-05 05:04:00,social,mobile,False,False,
SES-0017506,CUST-01515,2025-04-12 23:20:00,paid_search,mobile,False,False,
SES-0017507,CUST-00722,2025-03-05 20:02:00,social,mobile,False,False,
SES-0017508,CUST-00261,2025-09-26 06:11:00,direct,desktop,False,False,
SES-0017509,,2026-02-04 08:41:00,affiliate,mobile,False,False,
SES-0017510,CUST-00204,2025-11-19 12:11:00,organic_search,tablet,False,False,
SES-0017511,CUST-01784,2025-01-20 00:05:00,affiliate,desktop,False,False,
SES-0017512,CUST-00703,2026-06-10 12:05:00,organic_search,tablet,False,False,
SES-0017513,,2025-08-28 21:54:00,organic_search,mobile,False,False,
SES-0017514,CUST-01730,2026-06-10 21:52:00,organic_search,mobile,False,False,
SES-0017515,CUST-01891,2026-07-01 18:50:00,social,desktop,True,False,
SES-0017516,CUST-01383,2026-02-28 06:17:00,direct,mobile,False,False,
SES-0017517,CUST-00502,2026-03-28 09:48:00,organic_search,mobile,False,False,
SES-0017518,CUST-00297,2025-06-13 12:12:00,paid_search,mobile,True,True,ORD-007584
SES-0017519,CUST-00497,2025-07-28 18:37:00,paid_search,mobile,False,False,
SES-0017520,CUST-01289,2026-04-16 06:51:00,organic_search,desktop,True,False,
SES-0017521,CUST-01611,2025-04-26 11:56:00,organic_search,mobile,True,True,ORD-005728
SES-0017522,CUST-01137,2025-01-29 17:21:00,affiliate,mobile,True,False,
SES-0017523,CUST-00440,2025-07-30 12:33:00,organic_search,desktop,True,True,ORD-003811
SES-0017524,CUST-01558,2025-11-02 06:17:00,direct,mobile,False,False,
SES-0017525,CUST-00828,2025-08-12 01:29:00,paid_search,mobile,True,True,ORD-006011
SES-0017526,CUST-01579,2025-10-27 18:36:00,organic_search,mobile,True,True,ORD-007207
SES-0017527,CUST-01381,2025-05-21 03:04:00,paid_search,mobile,False,False,
SES-0017528,CUST-00947,2026-02-18 01:18:00,social,tablet,False,False,
SES-0017529,CUST-00468,2025-08-14 03:14:00,affiliate,desktop,False,False,
SES-0017530,,2025-05-09 07:37:00,organic_search,mobile,False,False,
SES-0017531,,2025-06-03 19:29:00,direct,desktop,False,False,
SES-0017532,CUST-00295,2026-05-23 11:44:00,social,mobile,False,False,
SES-0017533,CUST-01972,2026-01-12 15:28:00,paid_search,mobile,False,False,
SES-0017534,CUST-01706,2025-03-24 12:45:00,email,mobile,False,False,
SES-0017535,CUST-00980,2025-01-12 11:47:00,direct,mobile,True,True,ORD-000814
SES-0017536,CUST-01252,2025-03-11 08:01:00,direct,tablet,False,False,
SES-0017537,CUST-00237,2025-04-03 22:58:00,paid_search,mobile,True,True,ORD-004125
SES-0017538,CUST-01432,2025-08-25 13:15:00,direct,mobile,False,False,
SES-0017539,CUST-00152,2026-02-06 11:15:00,email,desktop,True,True,ORD-005054
SES-0017540,,2026-01-31 05:48:00,direct,mobile,False,False,
SES-0017541,,2025-01-18 06:22:00,paid_search,mobile,False,False,
SES-0017542,CUST-01983,2025-10-03 06:48:00,paid_search,desktop,True,True,ORD-002033
SES-0017543,CUST-00340,2025-07-17 03:20:00,organic_search,desktop,False,False,
SES-0017544,CUST-01408,2025-02-25 07:58:00,social,mobile,False,False,
SES-0017545,CUST-01695,2025-02-21 15:57:00,organic_search,mobile,False,False,
SES-0017546,CUST-00702,2025-10-12 12:20:00,paid_search,mobile,True,True,ORD-004573
SES-0017547,CUST-00516,2026-06-04 14:24:00,organic_search,mobile,False,False,
SES-0017548,CUST-00221,2025-05-06 04:51:00,organic_search,desktop,False,False,
SES-0017549,CUST-01208,2026-06-07 03:03:00,organic_search,mobile,False,False,
SES-0017550,CUST-01495,2026-07-31 12:02:00,social,mobile,False,False,
SES-0017551,CUST-00505,2026-02-17 21:38:00,organic_search,desktop,False,False,
SES-0017552,,2026-01-15 10:43:00,social,mobile,False,False,
SES-0017553,CUST-00819,2026-03-30 14:08:00,direct,mobile,False,False,
SES-0017554,CUST-01569,2025-06-16 11:28:00,organic_search,desktop,True,False,
SES-0017555,CUST-01696,2025-09-30 20:37:00,social,desktop,False,False,
SES-0017556,CUST-00537,2026-03-30 09:55:00,organic_search,desktop,True,False,
SES-0017557,CUST-00879,2025-11-13 07:22:00,social,desktop,True,False,
SES-0017558,,2025-03-15 05:37:00,email,mobile,False,False,
SES-0017559,,2025-05-08 09:02:00,paid_search,mobile,False,False,
SES-0017560,,2025-12-08 15:51:00,organic_search,desktop,False,False,
SES-0017561,CUST-01221,2025-02-13 10:37:00,direct,mobile,False,False,
SES-0017562,CUST-00846,2025-01-14 18:58:00,paid_search,tablet,True,False,
SES-0017563,CUST-01524,2026-01-11 22:10:00,paid_search,mobile,False,False,
SES-0017564,,2025-04-08 16:53:00,affiliate,desktop,False,False,
SES-0017565,,2025-03-28 14:27:00,email,desktop,True,False,
SES-0017566,,2026-07-21 06:24:00,social,mobile,False,False,
SES-0017567,CUST-00385,2026-06-25 17:17:00,email,desktop,False,False,
SES-0017568,,2025-08-18 15:08:00,social,mobile,False,False,
SES-0017569,,2026-07-14 08:33:00,direct,mobile,False,False,
SES-0017570,,2025-03-28 00:06:00,paid_search,mobile,False,False,
SES-0017571,,2026-01-20 14:58:00,direct,mobile,False,False,
SES-0017572,CUST-01386,2025-07-09 03:43:00,organic_search,mobile,False,False,
SES-0017573,,2025-09-03 01:08:00,social,mobile,False,False,
SES-0017574,CUST-01493,2026-03-23 06:19:00,social,desktop,False,False,
SES-0017575,CUST-01679,2025-04-27 05:32:00,paid_search,mobile,False,False,
SES-0017576,,2025-12-28 14:19:00,email,desktop,False,False,
SES-0017577,CUST-00966,2026-03-31 18:12:00,affiliate,desktop,False,False,
SES-0017578,,2025-01-24 14:22:00,paid_search,mobile,True,False,
SES-0017579,CUST-01035,2025-04-07 03:41:00,social,mobile,False,False,
SES-0017580,CUST-00873,2026-01-03 04:39:00,paid_search,mobile,False,False,
SES-0017581,CUST-01017,2025-11-30 16:44:00,organic_search,mobile,True,True,ORD-004414
SES-0017582,CUST-01385,2026-06-27 18:45:00,paid_search,mobile,False,False,
SES-0017583,,2026-01-10 10:47:00,paid_search,mobile,False,False,
SES-0017584,,2025-10-09 17:24:00,direct,mobile,False,False,
SES-0017585,CUST-01709,2025-09-28 22:00:00,paid_search,mobile,False,False,
SES-0017586,CUST-00075,2025-01-16 11:12:00,affiliate,mobile,False,False,
SES-0017587,,2026-06-24 20:33:00,organic_search,mobile,False,False,
SES-0017588,CUST-00757,2025-03-13 19:07:00,social,mobile,True,False,
SES-0017589,CUST-00351,2025-09-16 20:44:00,email,mobile,False,False,
SES-0017590,,2026-02-25 18:32:00,organic_search,mobile,False,False,
SES-0017591,,2025-12-07 11:10:00,social,mobile,False,False,
SES-0017592,CUST-01355,2026-01-31 16:46:00,organic_search,desktop,False,False,
SES-0017593,,2025-07-23 09:37:00,organic_search,mobile,False,False,
SES-0017594,CUST-01531,2025-07-26 21:01:00,email,desktop,False,False,
SES-0017595,CUST-01745,2026-04-22 05:23:00,direct,desktop,False,False,
SES-0017596,CUST-01432,2025-09-18 02:34:00,email,mobile,False,False,
SES-0017597,CUST-01078,2025-03-26 19:07:00,organic_search,desktop,False,False,
SES-0017598,CUST-01054,2025-11-07 03:37:00,direct,desktop,False,False,
SES-0017599,CUST-01681,2026-06-25 08:16:00,social,desktop,False,False,
SES-0017600,CUST-01576,2025-02-20 11:51:00,email,mobile,True,True,ORD-000245
SES-0017601,CUST-00117,2025-08-10 08:34:00,organic_search,mobile,True,False,
SES-0017602,CUST-00237,2026-04-02 06:14:00,social,desktop,True,False,
SES-0017603,CUST-01810,2026-07-09 02:02:00,paid_search,mobile,False,False,
SES-0017604,CUST-00130,2025-05-08 20:10:00,organic_search,mobile,False,False,
SES-0017605,CUST-01181,2026-07-18 06:46:00,social,desktop,False,False,
SES-0017606,CUST-01598,2025-03-27 14:02:00,affiliate,mobile,True,False,
SES-0017607,CUST-00386,2025-03-17 16:26:00,social,mobile,False,False,
SES-0017608,CUST-01075,2025-05-21 16:49:00,direct,mobile,False,False,
SES-0017609,CUST-00158,2025-11-27 07:33:00,email,mobile,False,False,
SES-0017610,CUST-00444,2025-01-26 22:19:00,organic_search,mobile,False,False,
SES-0017611,CUST-00891,2025-06-04 20:13:00,paid_search,desktop,False,False,
SES-0017612,CUST-00504,2026-06-18 17:19:00,organic_search,mobile,True,False,
SES-0017613,CUST-01717,2026-01-03 21:35:00,direct,tablet,False,False,
SES-0017614,,2026-03-09 23:57:00,paid_search,tablet,False,False,
SES-0017615,CUST-00797,2025-10-28 08:07:00,email,mobile,False,False,
SES-0017616,,2025-09-24 18:59:00,social,tablet,False,False,
SES-0017617,,2025-02-05 07:18:00,social,desktop,True,False,
SES-0017618,CUST-00529,2026-01-09 15:24:00,affiliate,mobile,False,False,
SES-0017619,,2025-09-29 22:41:00,email,mobile,False,False,
SES-0017620,CUST-00320,2026-06-28 07:21:00,social,desktop,False,False,
SES-0017621,CUST-01834,2026-01-15 18:48:00,organic_search,mobile,True,False,
SES-0017622,,2025-11-11 18:08:00,paid_search,mobile,False,False,
SES-0017623,,2025-09-28 09:44:00,organic_search,mobile,False,False,
SES-0017624,,2025-11-22 10:32:00,organic_search,desktop,False,False,
SES-0017625,CUST-00212,2025-05-28 16:54:00,direct,desktop,True,True,ORD-004844
SES-0017626,CUST-00620,2025-01-16 22:22:00,organic_search,mobile,False,False,
SES-0017627,CUST-01582,2025-07-07 11:34:00,social,mobile,False,False,
SES-0017628,,2025-08-20 20:04:00,organic_search,desktop,False,False,
SES-0017629,CUST-00283,2026-02-05 02:25:00,paid_search,desktop,False,False,
SES-0017630,,2026-01-19 01:40:00,organic_search,desktop,False,False,
SES-0017631,,2025-04-11 19:32:00,social,desktop,False,False,
SES-0017632,,2025-06-06 23:09:00,social,mobile,False,False,
SES-0017633,,2026-03-23 13:32:00,organic_search,desktop,False,False,
SES-0017634,CUST-01980,2026-06-02 09:30:00,organic_search,desktop,False,False,
SES-0017635,,2026-03-18 15:26:00,affiliate,mobile,False,False,
SES-0017636,CUST-01976,2025-12-20 07:27:00,paid_search,mobile,False,False,
SES-0017637,CUST-01894,2026-07-26 02:59:00,direct,mobile,False,False,
SES-0017638,,2025-11-09 08:21:00,organic_search,tablet,False,False,
SES-0017639,,2025-07-09 20:34:00,social,mobile,False,False,
SES-0017640,,2025-05-10 04:04:00,direct,mobile,False,False,
SES-0017641,CUST-00242,2026-03-19 08:40:00,organic_search,mobile,False,False,
SES-0017642,,2025-10-05 09:59:00,organic_search,desktop,False,False,
SES-0017643,,2025-09-08 02:41:00,organic_search,mobile,False,False,
SES-0017644,,2025-05-17 21:41:00,paid_search,mobile,False,False,
SES-0017645,,2026-05-09 18:39:00,email,desktop,False,False,
SES-0017646,CUST-00319,2026-04-12 09:04:00,organic_search,desktop,False,False,
SES-0017647,CUST-01820,2025-01-26 11:55:00,organic_search,mobile,True,True,ORD-004793
SES-0017648,CUST-00967,2025-09-29 23:52:00,email,desktop,False,False,
SES-0017649,,2025-05-03 10:24:00,paid_search,desktop,False,False,
SES-0017650,CUST-00898,2026-05-23 18:06:00,organic_search,desktop,False,False,
SES-0017651,CUST-00571,2025-03-24 01:21:00,direct,mobile,False,False,
SES-0017652,CUST-00653,2025-11-25 14:18:00,social,mobile,False,False,
SES-0017653,,2026-07-05 22:02:00,social,mobile,False,False,
SES-0017654,CUST-00357,2026-01-18 05:57:00,social,mobile,False,False,
SES-0017655,CUST-01639,2025-08-10 08:34:00,direct,tablet,False,False,
SES-0017656,,2025-05-12 05:39:00,direct,mobile,False,False,
SES-0017657,CUST-01498,2026-07-30 04:36:00,paid_search,tablet,False,False,
SES-0017658,CUST-00240,2025-07-21 10:06:00,organic_search,desktop,False,False,
SES-0017659,,2025-04-24 22:56:00,email,mobile,False,False,
SES-0017660,,2026-01-22 12:28:00,organic_search,mobile,False,False,
SES-0017661,CUST-00872,2026-06-01 21:31:00,direct,mobile,False,False,
SES-0017662,CUST-01802,2026-04-13 06:41:00,organic_search,mobile,False,False,
SES-0017663,,2026-01-23 23:41:00,social,mobile,True,False,
SES-0017664,CUST-01391,2026-02-12 16:36:00,direct,mobile,True,True,ORD-000272
SES-0017665,,2025-09-28 14:41:00,organic_search,tablet,False,False,
SES-0017666,,2026-07-12 13:25:00,organic_search,mobile,False,False,
SES-0017667,CUST-01522,2026-02-26 16:52:00,organic_search,mobile,False,False,
SES-0017668,CUST-01661,2025-03-29 08:32:00,email,mobile,False,False,
SES-0017669,,2025-02-11 09:19:00,email,mobile,True,False,
SES-0017670,CUST-00437,2025-03-30 05:20:00,social,desktop,False,False,
SES-0017671,CUST-01395,2026-06-05 21:34:00,social,mobile,False,False,
SES-0017672,,2025-08-19 11:18:00,paid_search,mobile,True,False,
SES-0017673,,2026-05-09 12:25:00,paid_search,mobile,False,False,
SES-0017674,CUST-01121,2025-06-30 22:12:00,direct,mobile,False,False,
SES-0017675,CUST-00113,2026-07-14 05:44:00,organic_search,mobile,True,False,
SES-0017676,,2025-02-18 14:17:00,organic_search,mobile,False,False,
SES-0017677,CUST-00237,2025-12-06 12:29:00,direct,mobile,False,False,
SES-0017678,,2026-01-13 11:41:00,paid_search,mobile,True,False,
SES-0017679,,2025-09-17 23:16:00,affiliate,mobile,False,False,
SES-0017680,CUST-01455,2025-12-22 18:56:00,email,mobile,False,False,
SES-0017681,,2025-11-28 09:34:00,social,mobile,True,False,
SES-0017682,,2025-04-12 22:32:00,social,mobile,False,False,
SES-0017683,,2026-07-04 02:47:00,direct,desktop,False,False,
SES-0017684,CUST-00932,2025-12-16 11:04:00,paid_search,mobile,True,True,ORD-003512
SES-0017685,CUST-01382,2025-02-05 14:10:00,social,mobile,False,False,
SES-0017686,CUST-01732,2026-07-23 19:35:00,affiliate,desktop,True,True,ORD-001772
SES-0017687,CUST-00813,2026-05-31 22:37:00,direct,desktop,False,False,
SES-0017688,CUST-00392,2025-10-12 02:58:00,email,mobile,False,False,
SES-0017689,CUST-01053,2025-07-26 10:43:00,social,mobile,False,False,
SES-0017690,,2026-02-07 11:53:00,direct,desktop,False,False,
SES-0017691,CUST-01430,2025-04-23 16:42:00,direct,mobile,False,False,
SES-0017692,CUST-01499,2025-12-25 21:51:00,paid_search,desktop,True,True,ORD-001263
SES-0017693,CUST-00435,2026-02-02 19:16:00,social,mobile,False,False,
SES-0017694,,2025-06-02 20:48:00,organic_search,mobile,False,False,
SES-0017695,CUST-01732,2026-06-11 14:11:00,email,desktop,True,True,ORD-002425
SES-0017696,CUST-01111,2025-11-28 21:16:00,social,desktop,False,False,
SES-0017697,CUST-00760,2025-01-16 08:41:00,social,mobile,False,False,
SES-0017698,CUST-01936,2025-12-12 00:59:00,email,tablet,False,False,
SES-0017699,CUST-00455,2025-07-03 15:33:00,organic_search,desktop,True,True,ORD-004362
SES-0017700,CUST-00993,2026-06-22 07:39:00,paid_search,mobile,False,False,
SES-0017701,CUST-00194,2025-01-16 05:26:00,email,desktop,True,False,
SES-0017702,CUST-00551,2026-05-04 00:37:00,email,desktop,True,False,
SES-0017703,CUST-01583,2025-01-05 02:13:00,organic_search,desktop,False,False,
SES-0017704,,2025-08-20 20:28:00,social,mobile,False,False,
SES-0017705,CUST-00868,2026-01-16 18:50:00,direct,tablet,False,False,
SES-0017706,CUST-00713,2026-05-30 11:22:00,paid_search,desktop,False,False,
SES-0017707,CUST-00618,2025-05-28 10:15:00,paid_search,desktop,True,True,ORD-007070
SES-0017708,CUST-00772,2025-05-26 00:12:00,affiliate,mobile,True,True,ORD-000921
SES-0017709,CUST-01387,2026-04-19 23:44:00,organic_search,mobile,True,True,ORD-003431
SES-0017710,,2025-10-05 03:34:00,organic_search,mobile,False,False,
SES-0017711,CUST-01502,2025-06-16 19:02:00,paid_search,mobile,False,False,
SES-0017712,CUST-00341,2026-04-22 22:05:00,social,mobile,False,False,
SES-0017713,CUST-00754,2025-08-25 23:19:00,affiliate,desktop,True,True,ORD-004436
SES-0017714,CUST-01553,2025-12-07 09:50:00,email,mobile,False,False,
SES-0017715,,2025-01-07 17:02:00,organic_search,tablet,False,False,
SES-0017716,CUST-01701,2025-12-31 05:35:00,email,mobile,True,False,
SES-0017717,,2026-03-11 08:23:00,social,desktop,False,False,
SES-0017718,,2026-02-19 05:06:00,paid_search,mobile,False,False,
SES-0017719,,2025-12-11 17:16:00,organic_search,mobile,False,False,
SES-0017720,CUST-01670,2026-07-29 10:33:00,direct,desktop,False,False,
SES-0017721,,2025-09-02 19:04:00,organic_search,mobile,True,False,
SES-0017722,CUST-01163,2025-06-12 09:47:00,paid_search,mobile,True,True,ORD-004485
SES-0017723,,2026-03-13 16:29:00,organic_search,mobile,False,False,
SES-0017724,CUST-01931,2026-05-17 01:04:00,paid_search,mobile,True,False,
SES-0017725,CUST-00141,2025-06-30 21:01:00,affiliate,desktop,False,False,
SES-0017726,CUST-00510,2025-07-18 07:54:00,organic_search,mobile,True,False,
SES-0017727,CUST-01059,2026-01-13 00:24:00,social,mobile,False,False,
SES-0017728,,2025-09-30 18:37:00,paid_search,desktop,False,False,
SES-0017729,CUST-01256,2025-10-31 08:16:00,direct,mobile,False,False,
SES-0017730,CUST-00115,2026-03-07 20:37:00,social,mobile,False,False,
SES-0017731,CUST-01451,2026-03-20 19:50:00,organic_search,desktop,False,False,
SES-0017732,CUST-01878,2025-07-09 11:25:00,email,mobile,False,False,
SES-0017733,,2025-09-20 18:25:00,social,mobile,False,False,
SES-0017734,,2026-01-01 03:42:00,affiliate,mobile,True,False,
SES-0017735,CUST-01136,2025-10-21 07:37:00,direct,mobile,False,False,
SES-0017736,CUST-01826,2026-05-13 10:08:00,direct,mobile,False,False,
SES-0017737,CUST-01249,2025-06-06 20:19:00,social,mobile,True,True,ORD-002625
SES-0017738,,2026-01-16 06:47:00,social,desktop,False,False,
SES-0017739,,2026-05-05 12:00:00,direct,mobile,False,False,
SES-0017740,CUST-01811,2026-02-08 07:44:00,organic_search,desktop,False,False,
SES-0017741,CUST-01886,2026-04-10 02:59:00,organic_search,mobile,True,True,ORD-003761
SES-0017742,,2025-06-21 00:12:00,social,mobile,False,False,
SES-0017743,CUST-00451,2025-09-08 19:17:00,direct,mobile,True,False,
SES-0017744,CUST-01409,2026-05-15 23:51:00,affiliate,desktop,False,False,
SES-0017745,CUST-01092,2025-08-06 12:55:00,direct,mobile,False,False,
SES-0017746,CUST-01273,2025-05-03 01:46:00,direct,desktop,True,False,
SES-0017747,CUST-01522,2025-08-03 23:58:00,email,mobile,False,False,
SES-0017748,CUST-00001,2025-04-10 02:04:00,paid_search,desktop,True,True,ORD-002051
SES-0017749,CUST-00087,2025-05-21 00:34:00,email,mobile,True,True,ORD-003501
SES-0017750,CUST-00937,2025-03-09 11:08:00,paid_search,mobile,False,False,
SES-0017751,CUST-00830,2025-12-28 17:20:00,direct,desktop,True,False,
SES-0017752,CUST-00450,2025-09-13 09:26:00,organic_search,mobile,True,True,ORD-001166
SES-0017753,CUST-00411,2026-01-14 00:35:00,organic_search,tablet,False,False,
SES-0017754,CUST-01217,2026-05-04 00:17:00,organic_search,desktop,True,True,ORD-000376
SES-0017755,CUST-01162,2026-04-03 18:33:00,paid_search,desktop,False,False,
SES-0017756,CUST-00052,2025-11-27 17:03:00,paid_search,mobile,False,False,
SES-0017757,CUST-00618,2026-03-21 21:35:00,direct,mobile,False,False,
SES-0017758,CUST-00568,2025-11-07 23:55:00,paid_search,desktop,True,True,ORD-007838
SES-0017759,CUST-01271,2026-05-06 20:04:00,organic_search,mobile,True,True,ORD-002034
